Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCD55,OUT018,441.1790540000001
FDT27,OUT049,3649.0101119999995
FDQ57,OUT045,2095.8718200000008
FDA47,OUT035,2691.8693480000015
DRG15,OUT027,1937.07852
FDE05,OUT018,1504.4483379999997
FDN46,OUT046,1500.7398320000002
FDX27,OUT027,2580.3944540000007
FDT51,OUT045,1802.873213999999
FDU33,OUT013,700.6679459999998
FDJ16,OUT027,1596.0224700000008
FDD20,OUT019,319.28439000000014
FDT36,OUT049,692.6250820000004
DRF15,OUT027,3618.1769139999988
FDN52,OUT010,167.575202
FDC22,OUT027,5226.549973999998
FDX15,OUT045,2650.3966660000024
FDT13,OUT013,4133.732485999998
FDU04,OUT017,1957.5452119999986
FDU31,OUT019,480.2481980000002
FDW59,OUT027,2343.156598
NCO29,OUT046,2703.8204580000006
FDL15,OUT035,3003.250692
FDI41,OUT049,2393.9171899999997
FDQ48,OUT049,1900.5327580000003
DRI39,OUT013,637.07073
FDI08,OUT013,3930.843251999999
FDC21,OUT049,1999.1310799999994
FDF58,OUT035,1064.4477499999998
FDS08,OUT010,398.79422600000004
FDE47,OUT045,1897.3702079999991
NCP18,OUT019,289.2767839999999
NCR41,OUT013,1510.0943220000001
FDA27,OUT013,3382.024312000002
FDA43,OUT035,2982.158148000001
FDA49,OUT045,1491.8846919999999
NCE55,OUT018,2492.808464000001
DRM49,OUT027,1209.0794840000008
FDF22,OUT027,5111.6795
FDQ15,OUT018,1040.239262
NCS54,OUT017,3452.732272000003
NCY05,OUT013,524.590478
FDR45,OUT046,3671.594047999999
FDK57,OUT049,2216.0087719999997
FDF41,OUT010,578.9863379999999
FDV21,OUT046,2286.237355999999
FDD51,OUT046,702.2458919999999
FDF33,OUT046,2246.502412
FDA38,OUT046,4159.159387999999
FDR56,OUT045,3267.5466600000013
NCN41,OUT017,1950.1748059999993
FDC60,OUT027,2426.4082299999986
FDB47,OUT045,2760.3202460000007
DRH01,OUT013,2927.682392000001
FDW08,OUT046,1616.6755860000005
FDF38,OUT027,1061.3650960000002
FDY32,OUT017,2272.8747499999986
FDG34,OUT049,1988.6380719999997
FDG47,OUT019,560.9764480000001
NCF18,OUT035,3153.075665999998
FDL39,OUT019,446.81838000000005
NCH55,OUT035,1935.5937859999997
DRJ35,OUT049,765.7831860000001
FDS44,OUT035,4330.403148
DRE01,OUT018,3644.242984000003
FDY39,OUT013,2603.9438000000005
FDY32,OUT018,2171.2869860000005
FDR33,OUT027,3727.774251999999
NCP50,OUT049,1230.3651099999995
FDZ47,OUT018,1777.4463119999994
FDU57,OUT049,2296.8036020000004
FDY44,OUT013,2756.51187
DRH59,OUT018,925.0292300000001
FDB03,OUT027,6100.945114000001
FDY46,OUT045,2564.4219119999993
FDM39,OUT045,2338.848872000001
FDY36,OUT035,1312.5381460000003
NCM55,OUT035,2948.8348579999997
FDJ50,OUT010,222.9098400000001
DRL60,OUT013,2532.6632520000007
NCJ54,OUT049,3611.372438
FDX59,OUT017,491.573456
FDI07,OUT013,3280.116963999998
DRF51,OUT010,109.863658
FDM14,OUT017,1962.0593360000005
FDP21,OUT045,3269.603981999999
FDE40,OUT035,1138.0652560000003
FDE05,OUT035,2369.4556980000025
FDM13,OUT027,3302.7807959999996
FDC34,OUT027,4129.870846
NCI55,OUT018,1950.4943899999998
NCE43,OUT018,2097.5296620000004
FDW58,OUT018,1253.86785
FDG60,OUT045,3495.1503900000007
FDV31,OUT017,2794.7154739999996
FDR47,OUT013,2730.132873999998
FDM60,OUT019,93.15873600000006
NCF06,OUT018,3011.573191999998
NCN26,OUT027,2439.8174419999996
FDQ59,OUT049,1216.0104619999997
FDF09,OUT046,734.4240059999995
NCS06,OUT017,3642.6317479999993
FDT44,OUT046,1845.7840239999998
FDI19,OUT017,3893.1190240000033
FDT22,OUT017,774.3786640000003
NCF54,OUT027,4574.558665999999
DRG25,OUT045,2663.206658
FDB59,OUT017,3105.717311999999
FDQ37,OUT017,3615.200787999998
FDP56,OUT035,674.8615379999999
FDW44,OUT035,2430.243238
FDJ26,OUT010,541.8746459999998
FDU43,OUT018,3052.7995279999986
FDW33,OUT045,1539.775686
NCX53,OUT027,3443.564205999999
FDN56,OUT010,349.73808200000013
DRF15,OUT049,2493.201286
FDO33,OUT017,1865.6981020000003
FDZ39,OUT010,243.63619399999993
NCJ19,OUT017,1009.3261679999995
FDU01,OUT035,3253.571518000003
FDT12,OUT035,3986.1778899999995
NCM18,OUT018,755.9426619999998
FDP19,OUT017,2644.1581199999996
NCR42,OUT049,754.191608
FDN10,OUT046,2062.315499999999
FDG44,OUT017,934.1773220000001
FDQ10,OUT046,3025.3086460000013
DRH13,OUT049,1589.8172139999997
FDT52,OUT013,3853.6836899999976
FDM56,OUT045,1747.8315279999995
NCO43,OUT010,255.18116600000005
NCV29,OUT035,3080.996158000001
NCF06,OUT013,4792.7146939999975
FDO50,OUT035,1577.3667540000004
FDT59,OUT013,3686.874157999999
FDX40,OUT027,860.8061620000001
FDE50,OUT017,3306.5092760000007
FDX51,OUT017,3133.5078040000003
NCD30,OUT018,1447.3160400000008
FDK15,OUT013,1740.6675199999997
FDL12,OUT045,1027.4226120000003
FDK46,OUT017,4247.684155999999
DRH49,OUT010,154.039488
FDQ57,OUT046,2657.9268640000005
FDY59,OUT017,1655.1055619999988
FDO09,OUT018,3660.089023999997
NCG30,OUT035,1825.6702059999993
FDM09,OUT017,2719.766368000001
NCN17,OUT027,2834.823265999998
NCS42,OUT013,1441.1973380000002
FDD02,OUT019,253.89617199999992
FDE34,OUT013,3443.038224000001
FDU38,OUT045,3017.119305999999
FDB33,OUT046,2251.948656000001
NCJ29,OUT017,1703.0831099999996
FDZ27,OUT035,618.5281999999997
FDI40,OUT013,1788.392064000001
FDG22,OUT013,597.5288680000001
FDT51,OUT017,2118.4024919999993
FDF20,OUT018,2922.795420000001
FDV50,OUT035,1909.5343739999998
FDT02,OUT049,679.9016439999997
DRC49,OUT017,2130.5666579999993
FDF26,OUT049,2145.8201360000007
FDV52,OUT035,2006.9608879999996
FDX59,OUT049,705.441732
FDV25,OUT035,4028.036736000001
FDW23,OUT027,1002.6082459999994
FDE53,OUT018,1189.5648860000003
FDA19,OUT017,2082.595767999999
FDH22,OUT046,1779.9696940000006
NCO41,OUT013,1540.8010179999997
FDX12,OUT017,4868.6624999999985
FDF17,OUT013,2873.812513999999
FDS11,OUT045,3884.3371219999976
FDR51,OUT035,2754.674261999999
FDT49,OUT010,254.641868
FDC56,OUT013,2067.948168
FDR13,OUT027,2852.0674860000004
FDQ60,OUT035,2156.6660179999994
FDN38,OUT049,4530.768999999998
NCL29,OUT013,2236.1758539999996
FDO13,OUT027,4096.168050000002
FDE26,OUT018,1934.468583999999
FDA31,OUT010,383.56737999999996
FDX14,OUT035,1361.7141339999996
FDA34,OUT045,3996.531080000003
FDF26,OUT013,2086.543961999999
FDE38,OUT045,2695.7842520000004
DRI11,OUT046,2098.5416780000005
FDQ60,OUT027,3075.756311999999
FDL21,OUT027,992.188476
DRC12,OUT027,5806.128873999999
FDC47,OUT046,3031.0744739999973
FDE57,OUT045,1929.6681659999979
FDT14,OUT045,2198.837789999999
NCZ53,OUT046,3359.2739260000008
FDE28,OUT018,3820.327109999999
FDR19,OUT035,2408.0654400000003
NCF54,OUT019,365.05814
FDZ08,OUT046,1200.2376599999998
NCJ05,OUT018,2501.1975439999997
FDF59,OUT046,1965.141990000001
NCO05,OUT035,1887.183467999999
FDW24,OUT018,743.0594320000001
NCX42,OUT018,2861.6483479999997
NCA53,OUT035,664.388504
FDI45,OUT019,421.15844799999996
FDG46,OUT046,2557.0381899999998
FDM20,OUT010,497.4125220000001
FDW11,OUT010,156.34981400000004
FDX08,OUT035,2968.53588
NCK17,OUT035,639.6740079999995
FDK32,OUT018,1991.3212460000009
NCA42,OUT035,2560.973068000001
DRI01,OUT035,2730.0662940000016
NCL55,OUT049,4180.118772
DRE25,OUT018,1353.7711400000005
FDD14,OUT017,3018.2245340000018
FDB10,OUT046,3613.0502539999998
DRN11,OUT035,2572.0985859999987
FDP38,OUT018,738.0725900000002
NCA30,OUT017,3035.8416019999986
FDT15,OUT017,3100.9102359999997
NCP55,OUT018,763.7791279999999
FDF12,OUT035,2262.2419240000004
FDM21,OUT018,3327.7216639999992
FDX56,OUT035,4121.881246000001
FDF10,OUT017,2801.4800019999993
FDT32,OUT045,3652.006212000001
FDM51,OUT018,1183.8523220000006
NCR50,OUT018,2734.287466
FDI19,OUT049,3860.7211960000004
FDX21,OUT017,1747.9247400000008
FDR31,OUT035,2508.3216040000007
FDY02,OUT013,4717.179683999997
NCA29,OUT045,3313.8064440000003
NCX17,OUT046,3210.061487999999
FDM12,OUT045,3450.2688120000007
FDI53,OUT027,3521.882259999998
NCU30,OUT049,2831.307842000001
FDC56,OUT027,3428.723524000001
FDK27,OUT018,1665.0193240000015
NCK18,OUT017,2980.087510000003
FDB52,OUT019,541.6682479999998
DRG25,OUT027,5647.8016339999995
FDZ13,OUT049,883.7962360000002
FDB57,OUT019,539.0583120000003
FDR40,OUT046,1293.775901999999
NCO14,OUT019,114.031566
NCN19,OUT045,3052.2935199999997
FDQ28,OUT019,324.77058200000005
FDO13,OUT018,2227.061051999999
FDK48,OUT013,1033.9274779999987
FDU07,OUT018,2048.653284
FDW20,OUT046,2708.261344
FDV12,OUT010,213.029368
FDH24,OUT013,2310.4258700000005
FDV59,OUT049,3490.995797999999
FDK57,OUT045,1844.7320599999991
FDL16,OUT027,1058.5554199999992
NCQ17,OUT046,2380.115156000001
FDJ15,OUT018,2533.3090780000007
FDX24,OUT049,1336.5002880000002
FDT47,OUT046,1800.0036160000004
FDT10,OUT049,909.5493799999998
FDZ37,OUT018,1249.8797079999995
FDW43,OUT027,5716.7518820000005
DRN36,OUT017,1738.7966219999996
FDJ14,OUT045,1316.8392139999994
FDA32,OUT013,3654.975680000003
FDJ38,OUT019,537.1141759999997
FDQ57,OUT017,2297.7157480000005
NCQ41,OUT019,556.455666
FDG56,OUT049,1027.8021179999998
DRC13,OUT027,3275.5895240000013
FDV55,OUT035,2533.808428000001
FDQ49,OUT045,2721.6772140000003
FDE29,OUT010,186.15768
FDR03,OUT013,3268.958155999997
FDD45,OUT049,1440.55817
FDN38,OUT010,559.6714800000002
FDT56,OUT046,774.8979880000002
FDT48,OUT045,3075.223671999999
FDU03,OUT049,3650.042102000001
FDC56,OUT010,238.95561999999998
NCO43,OUT027,2657.953495999999
FDQ27,OUT017,1733.7032519999996
FDR03,OUT046,3134.233526000002
DRH23,OUT010,144.09243599999996
FDG22,OUT045,595.2851219999993
NCJ42,OUT013,1295.0276060000003
FDR24,OUT046,1478.1359219999995
FDW60,OUT035,2857.453808000001
FDJ08,OUT013,2946.3181339999996
DRL59,OUT018,755.7828700000006
FDG60,OUT010,501.64035200000006
FDW27,OUT017,2529.3409100000003
FDX14,OUT018,1250.9782779999996
FDC20,OUT013,707.9051919999998
NCS29,OUT018,3653.191335999999
FDJ56,OUT046,1486.9244820000001
FDB20,OUT019,178.95372400000005
FDL28,OUT027,6741.078523999999
FDW01,OUT018,2251.096432000001
FDL03,OUT046,2765.9928619999996
FDX22,OUT049,3675.748639999997
FDJ21,OUT035,2798.577114000001
FDR31,OUT045,2528.5020019999997
FDG21,OUT035,3285.077174000001
FDS22,OUT027,998.5535240000002
FDK08,OUT035,1599.797556
FDE17,OUT018,2355.3740279999997
NCN30,OUT017,1462.9223919999997
FDT50,OUT046,1277.2906939999991
NCX42,OUT049,3327.2955520000005
FDJ12,OUT035,3856.0672540000005
NCA18,OUT027,2951.2716860000005
FDP23,OUT019,493.99696800000004
FDX12,OUT013,3528.720025999998
FDN40,OUT018,2380.428081999999
FDV48,OUT035,1371.1285459999992
NCY54,OUT013,3126.2372680000008
FDL16,OUT010,136.34252399999997
FDR45,OUT018,2406.4475460000017
FDJ52,OUT046,2354.648306000001
DRG01,OUT017,1312.6579899999995
FDP52,OUT013,3836.7191059999986
FDU58,OUT017,3222.6517659999995
FDL02,OUT045,1695.2533019999996
FDG28,OUT013,3911.8746099999976
FDA19,OUT035,2042.6943740000002
FDW46,OUT027,1969.096842000001
NCD43,OUT049,1778.3784320000004
DRG39,OUT013,585.5444679999999
NCF55,OUT049,798.6470739999997
FDJ07,OUT046,1994.2307920000003
FDE08,OUT046,2367.977622
FDP56,OUT019,123.71895599999998
FDT45,OUT045,698.337646
FDF17,OUT018,2860.423276
FDX44,OUT046,1152.4931420000007
FDM28,OUT027,5249.872948000001
FDI36,OUT049,3310.4308379999998
FDS07,OUT045,1732.7178680000015
FDD36,OUT045,1951.845964000001
FDW11,OUT046,913.1447000000002
FDN40,OUT049,2260.6506620000005
NCQ18,OUT049,1445.1521899999989
NCQ54,OUT017,3136.184320000003
NCS42,OUT045,1921.092662000001
DRH39,OUT010,160.99043999999995
FDC09,OUT027,2146.113087999999
FDT08,OUT010,321.4548980000002
FDC08,OUT035,4150.790281999999
FDT20,OUT017,639.7738780000003
FDS35,OUT035,981.3758839999999
FDX58,OUT018,2828.598036
FDW58,OUT046,1839.811798000001
DRD27,OUT046,1370.3295859999998
FDH32,OUT019,218.74858999999998
FDS26,OUT035,4818.880633999997
FDQ31,OUT046,1514.1690179999991
FDP11,OUT018,2847.1738560000017
FDD58,OUT017,1559.8628720000008
FDM33,OUT045,3583.7750280000023
FDZ16,OUT049,3704.3913559999987
NCS29,OUT010,550.9428420000002
NCM18,OUT019,182.98181400000004
FDP11,OUT049,3160.865526000002
NCC42,OUT017,2026.8150440000004
DRM23,OUT046,2537.150744000001
NCN55,OUT027,5418.733143999999
FDK46,OUT013,4981.442361999999
FDR01,OUT046,3461.9802339999997
NCA05,OUT045,2421.288228
NCP43,OUT017,2999.229260000001
FDR12,OUT010,391.3039759999998
FDQ01,OUT013,3812.390773999999
FDM13,OUT046,2190.4753419999997
FDQ19,OUT017,4478.497041999999
FDK56,OUT019,433.0696099999997
NCX06,OUT010,477.9511880000002
FDO56,OUT027,3377.8564039999997
FDU45,OUT045,2089.9994639999995
FDI16,OUT019,160.61093400000004
FDL32,OUT046,1877.4228399999995
FDA07,OUT046,2279.0666899999987
FDA14,OUT045,2582.831282
FDV46,OUT027,3164.893616000001
NCO07,OUT035,3499.0919260000005
NCP41,OUT046,1788.3987220000013
FDY60,OUT018,1866.2973220000008
FDN38,OUT017,4024.0086459999975
FDO15,OUT046,1334.502888
FDT60,OUT013,2312.45656
FDA55,OUT035,4491.080662
FDE02,OUT010,213.841644
DRJ39,OUT049,2804.3429419999993
FDV34,OUT035,1358.4916619999997
FDS20,OUT027,5572.066883999997
FDF02,OUT027,3138.1018239999994
FDW40,OUT017,2838.5384300000023
NCB43,OUT046,2727.6560979999986
FDR58,OUT017,1657.7820780000006
DRJ59,OUT035,632.7563459999999
NCD30,OUT017,1855.784340000001
FDE14,OUT017,2010.6827100000003
FDC28,OUT018,1465.9118340000005
FDU16,OUT018,1122.5387999999998
NCD19,OUT035,868.7824460000002
FDU21,OUT046,665.8865539999997
FDV59,OUT027,5037.163163999998
FDU03,OUT045,3144.40695
FDC33,OUT010,540.7161539999996
NCR42,OUT035,487.2524139999997
DRH59,OUT035,1478.6752199999996
NCM31,OUT035,2358.503288
FDS50,OUT035,3592.403795999999
FDP39,OUT046,820.5252620000003
FDQ55,OUT013,1781.228055999999
FDV36,OUT019,234.25507200000015
FDI05,OUT027,2027.2278399999996
FDS45,OUT027,2658.113288
FDA39,OUT045,719.6099560000001
FDC37,OUT010,236.345684
FDJ60,OUT027,4330.889181999997
DRQ35,OUT046,1948.104168000001
NCJ06,OUT046,1989.303872
NCY42,OUT018,1885.7453399999993
DRM37,OUT049,3598.4093119999993
FDR14,OUT045,843.6152059999996
FDE51,OUT049,727.7193999999998
FDT33,OUT017,2628.2055519999994
FDR08,OUT013,1349.7963139999995
FDE36,OUT010,404.686556
FDL22,OUT019,239.2152819999999
FDR44,OUT013,2281.3969900000006
FDI56,OUT019,215.03342600000013
FDE47,OUT010,269.6423420000002
FDV27,OUT010,199.99966199999994
FDV10,OUT049,730.9618459999997
FDC40,OUT045,1315.534246
NCX41,OUT013,2886.3961339999996
NCQ38,OUT027,2673.8794319999997
FDV12,OUT027,2744.960240000001
FDE52,OUT017,1452.9220759999992
FDG20,OUT027,4943.4717880000035
FDV16,OUT027,1001.4897020000004
FDI32,OUT017,2269.2261659999986
FDJ32,OUT049,933.4449420000003
FDN39,OUT018,2236.375594000001
FDY34,OUT017,3161.950780000002
FDC14,OUT035,705.2952559999999
FDA55,OUT017,4914.116666000003
FDZ50,OUT010,606.9499380000004
DRG13,OUT049,2567.797518000002
FDP01,OUT013,2353.589683999999
NCG54,OUT017,2822.798918000002
FDM13,OUT045,2074.5196139999994
NCO18,OUT027,5128.903745999999
NCW41,OUT013,2486.7097360000002
FDM52,OUT027,3868.144865999997
NCF55,OUT035,527.3468899999998
FDT09,OUT046,2232.593850000001
NCM19,OUT035,1818.3464060000003
FDW12,OUT018,2179.8158839999996
FDP15,OUT019,689.4625320000002
FDK36,OUT045,784.7451700000003
FDZ25,OUT035,2877.141514000001
NCW06,OUT049,3704.4579360000007
FDW60,OUT046,3114.019837999999
DRC49,OUT013,2533.4422379999996
NCT17,OUT035,3090.4372020000005
NCN06,OUT018,2502.2495080000003
FDC45,OUT013,2815.015716000001
DRJ47,OUT019,460.6137560000002
NCF06,OUT045,3518.073883999998
FDE21,OUT010,271.992616
DRG27,OUT013,638.6220440000001
FDW40,OUT049,2324.5141980000003
NCO53,OUT046,3108.4936979999998
FDE23,OUT049,875.7533719999997
FDQ16,OUT046,1686.198422
FDS26,OUT045,4057.664835999999
FDZ13,OUT010,93.63811200000002
FDS14,OUT049,2512.86236
FDC10,OUT045,1677.0236980000004
FDY16,OUT049,3404.361902
FDJ20,OUT035,2069.952225999999
FDV43,OUT035,686.1335319999997
FDZ32,OUT027,2498.4877379999994
FDR23,OUT046,2515.0661579999996
FDN24,OUT035,907.1458420000004
FDE34,OUT027,4888.776318000001
FDU31,OUT013,3269.0580260000006
FDW33,OUT018,1354.2904640000002
FDU26,OUT046,2078.514414
FDE20,OUT027,4909.189746000003
NCW05,OUT035,1527.1055119999996
FDB22,OUT018,2340.3003160000003
FDO56,OUT046,2280.384974
FDA19,OUT027,4388.893678000002
DRI39,OUT045,833.6015740000001
FDH52,OUT018,747.1541020000003
FDZ50,OUT035,3698.5988959999986
NCN42,OUT035,2776.7588479999995
FDB53,OUT013,2601.007621999999
DRG11,OUT017,1801.7480120000002
DRK11,OUT027,3512.6276399999997
FDQ60,OUT017,2261.782522000001
FDT36,OUT017,635.7391299999999
DRG25,OUT018,3073.945335999999
DRJ23,OUT046,3316.9689940000007
FDG05,OUT035,2425.735772000001
NCK06,OUT018,2168.5239159999983
FDU52,OUT017,2146.459304
FDW07,OUT018,1277.0443480000001
NCM17,OUT045,729.0909479999998
FDA22,OUT045,3283.8720760000015
NCA41,OUT018,2808.750537999999
FDF38,OUT035,703.0381940000001
FDH52,OUT046,1061.4050439999999
FDY58,OUT019,507.1664920000001
FDZ16,OUT045,2939.6335020000024
NCM18,OUT017,1371.0819399999996
FDA22,OUT018,1996.880676000001
NCJ43,OUT035,3111.4764820000005
FDI34,OUT027,7323.207437999996
FDG56,OUT046,1078.010096
FDS34,OUT046,2147.5711899999997
DRC01,OUT035,979.5382760000007
FDQ04,OUT035,613.6878339999997
FDK04,OUT035,835.4791300000006
FDT51,OUT049,1990.4090999999999
FDV26,OUT017,3372.450107999998
FDS04,OUT049,2097.1301820000012
FDW43,OUT018,2659.2051999999985
FDQ28,OUT010,337.70707600000014
NCK06,OUT017,2056.1501919999982
FDS23,OUT018,2177.259211999999
FDZ36,OUT019,708.7907060000001
FDE56,OUT018,658.1765900000007
FDW10,OUT027,4539.917091999997
NCN14,OUT045,2760.926123999999
NCQ18,OUT045,1582.1205660000005
FDW08,OUT017,1675.3192500000005
FDU43,OUT035,4708.171409999996
FDR33,OUT010,248.79614400000014
FDM24,OUT010,377.78157800000014
NCZ05,OUT046,1959.835564
NCV41,OUT035,1865.6914439999994
FDV11,OUT018,3147.229941999999
NCY05,OUT035,563.0604019999998
FDV44,OUT018,2555.8330920000017
FDW32,OUT049,1386.8946899999999
NCU18,OUT027,3235.1288580000005
NCC43,OUT035,4149.072518000001
FDW19,OUT013,1622.4081239999996
FDN31,OUT035,3015.621255999998
FDI48,OUT045,819.5132460000003
FDS24,OUT017,1579.111149999999
FDF46,OUT049,1953.9698659999995
DRG23,OUT017,2479.2794080000003
FDG14,OUT018,2096.7506760000015
NCY30,OUT049,2984.7148199999992
FDO28,OUT018,1802.347232
DRD24,OUT035,2051.223272
FDI33,OUT049,1474.9134500000007
FDN32,OUT046,2849.823739999999
FDR16,OUT045,4250.613675999997
FDF26,OUT046,2196.127984000001
NCN29,OUT018,715.9147659999996
FDE20,OUT045,2936.3244760000007
FDA46,OUT046,3514.3121140000003
FDU28,OUT045,2597.85173
FDQ48,OUT045,1547.5389139999993
FDV36,OUT013,2278.6805259999996
FDR14,OUT018,757.1943659999998
FDP23,OUT017,3520.310971999998
FDP56,OUT013,771.3159839999998
FDK48,OUT010,158.646824
FDR48,OUT046,2567.997258000001
NCY29,OUT049,842.050576
FDM22,OUT018,622.4297880000001
DRJ01,OUT013,2824.629867999999
FDZ43,OUT045,4062.898023999995
FDV03,OUT035,3014.349578
FDX11,OUT027,5104.488859999998
NCA41,OUT027,4716.287511999999
FDE38,OUT017,2653.352818
FDI27,OUT018,516.307926
FDN32,OUT013,3251.034819999998
NCN43,OUT017,2075.564919999999
FDB47,OUT027,5985.775029999998
FDV03,OUT017,2816.473818
NCN30,OUT045,1180.8029579999995
NCV54,OUT010,255.00139999999988
FDV07,OUT013,1338.7506919999996
FDP07,OUT049,2922.921921999998
FDK48,OUT018,1054.820282
FDM15,OUT019,324.224626
FDY19,OUT027,3181.5585899999987
FDK46,OUT046,4141.229393999998
FDY11,OUT045,1069.2814580000006
FDH09,OUT046,709.8093800000003
FDO08,OUT027,4126.4619500000035
FDU14,OUT013,3199.0824460000003
FDD22,OUT027,3001.286582
FDM27,OUT017,2746.118732000001
FDL02,OUT027,2775.91994
NCA17,OUT035,2252.261582
FDE38,OUT019,558.6927539999999
NCG07,OUT049,3786.677578000001
DRC27,OUT013,4766.701888
FDA27,OUT035,3870.608325999999
FDW40,OUT045,2390.1953680000015
DRI11,OUT013,2026.2357980000004
FDN50,OUT046,1608.1932939999997
FDR12,OUT046,3116.6497480000007
FDT34,OUT027,2760.6131979999996
FDW11,OUT035,964.57775
NCO30,OUT027,5285.626407999997
FDZ34,OUT017,4017.1642220000003
FDU45,OUT017,2009.8504599999992
NCD42,OUT035,616.4975099999998
FDX25,OUT045,2696.636476
NCR29,OUT046,859.8807000000002
FDX43,OUT019,554.5181879999999
FDB04,OUT010,176.85645399999999
FDR49,OUT027,1431.450026
FDS39,OUT018,1669.7198719999988
FDW58,OUT045,1815.6232839999989
FDG22,OUT019,104.97002800000007
FDG31,OUT017,972.8802760000002
NCV53,OUT027,6098.188701999998
DRJ37,OUT035,2717.7090460000013
FDV07,OUT035,1665.705098
FDW52,OUT018,2101.7974400000003
FDT15,OUT045,2826.141233999998
FDD02,OUT018,1787.320125999999
FDM16,OUT035,1289.6679159999999
NCE55,OUT046,2647.3140120000003
FDB57,OUT018,2579.6620740000003
FDQ04,OUT013,745.9290299999999
FDQ47,OUT019,105.19639999999995
FDY14,OUT019,541.9811739999999
DRK37,OUT017,2944.480526000001
FDO25,OUT017,3986.3576559999997
FDL57,OUT046,4031.0195200000003
NCK29,OUT018,2205.7754259999997
FDK46,OUT027,6266.0635139999995
NCB43,OUT010,559.1055500000002
DRE01,OUT027,5203.966038000002
FDC46,OUT018,3138.567884000001
FDQ23,OUT045,1722.7375259999992
FDX38,OUT049,765.4636019999999
FDG60,OUT018,3612.0781859999993
FDW55,OUT017,4356.123002
FDP39,OUT013,684.9151179999997
FDB20,OUT018,1110.2348159999997
FDV21,OUT017,2692.435278
FDZ02,OUT013,1266.7643959999998
FDP19,OUT027,4103.578404000001
FDA38,OUT035,3941.2430480000016
FDH22,OUT045,1818.8857039999984
DRM11,OUT045,4293.810780000001
FDO12,OUT027,4652.643689999999
FDT14,OUT049,1835.9568160000003
FDW34,OUT010,550.6365739999999
FDG04,OUT027,5168.019495999997
FDW59,OUT018,1046.9039199999993
FDR33,OUT018,1493.0631580000004
FDP32,OUT013,2195.1226259999994
FDL13,OUT027,5742.738055999999
FDD22,OUT013,1957.5052640000015
FDV40,OUT027,1864.959064000001
NCD55,OUT046,566.7755659999999
FDQ20,OUT010,113.8118519999999
FDD28,OUT045,880.4539200000003
FDC39,OUT045,3392.364186
NCR17,OUT049,1769.4500539999997
DRO35,OUT018,1471.8707439999998
FDF40,OUT049,3934.232174000004
FDR31,OUT018,1779.437054000001
NCQ41,OUT017,2861.4952139999996
FDP38,OUT046,723.2452239999998
NCU54,OUT027,6126.897998
FDG22,OUT018,482.3454680000001
DRK59,OUT013,3779.6800199999993
FDC37,OUT046,1747.9114240000004
NCO42,OUT013,2787.112037999999
NCT42,OUT017,2565.0211320000003
FDX27,OUT035,1562.9987899999999
FDV40,OUT018,831.0116119999999
FDT45,OUT027,1702.803474000001
FDS47,OUT019,221.3385519999999
FDR45,OUT035,4327.640078
FDB03,OUT045,4207.796078
FDO49,OUT035,776.2229300000005
FDU60,OUT027,3696.8544999999976
FDB26,OUT018,585.7708400000004
FDB46,OUT017,3772.98873
FDQ37,OUT019,547.6138420000001
FDN03,OUT017,4210.978602000002
NCX30,OUT045,3934.1323040000016
FDK32,OUT019,324.11809800000003
DRM47,OUT013,2678.247079999999
NCO02,OUT046,1078.0167540000002
FDP04,OUT013,833.8545780000002
NCO43,OUT049,1636.0836560000002
FDD59,OUT013,1338.1314979999997
FDQ10,OUT017,3682.80612
FDW45,OUT035,3047.1735179999987
NCK30,OUT049,4320.602571999999
FDU31,OUT018,2517.4230900000002
NCQ17,OUT019,298.032054
FDN01,OUT017,2463.133758000001
FDZ19,OUT049,2724.9263180000007
DRG37,OUT017,2713.9805659999997
FDE32,OUT045,556.3890859999998
FDO34,OUT049,2505.9513559999996
FDM04,OUT019,149.76505199999997
FDZ25,OUT049,2320.845639999999
FDU08,OUT049,1637.4751780000006
NCW30,OUT045,3531.9092079999978
NCM18,OUT013,671.6390660000001
FDS22,OUT035,661.6320919999997
NCH18,OUT017,3402.331212000001
FDC23,OUT013,3270.2897559999997
FDY46,OUT013,3488.166148
NCU06,OUT046,3662.113056
FDX57,OUT045,1559.4434179999998
FDX36,OUT027,5354.183833999999
FDL16,OUT045,770.2706780000001
FDT16,OUT010,736.0419
FDN16,OUT018,1341.8067139999994
FDC03,OUT046,3490.3965779999985
DRF60,OUT013,4048.5899820000004
FDS27,OUT027,5474.826794000001
FDP33,OUT010,627.7029240000002
FDJ36,OUT018,1722.5910499999998
NCR42,OUT013,632.5100000000001
FDV14,OUT017,1333.6107160000001
NCP42,OUT035,2541.132227999998
FDB50,OUT027,2329.1481660000004
NCC30,OUT027,4328.179375999999
FDA23,OUT018,1628.1939260000006
FDW16,OUT017,1435.844305999999
FDQ52,OUT010,544.7575600000001
FDB58,OUT049,2153.7032079999994
NCP29,OUT049,896.3731980000001
NCM05,OUT045,4617.496107999999
FDO25,OUT013,3244.842880000001
NCM54,OUT046,2132.956879999999
NCL54,OUT046,2762.557334000002
FDL39,OUT010,563.9725480000005
FDF53,OUT018,2749.7140519999994
NCQ42,OUT035,1736.6061399999996
FDF58,OUT013,821.6704379999995
FDZ04,OUT035,1012.6218779999998
FDE26,OUT019,286.1342079999999
FDS60,OUT017,3008.963256000001
FDV58,OUT017,3277.4271319999966
