Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDK27,OUT018,1786.5898
NCK18,OUT017,2774.2505
FDB52,OUT019,752.68286
DRG25,OUT027,5162.531
FDZ13,OUT049,870.5392
FDB57,OUT019,529.13605
FDR40,OUT046,1355.6178
NCO14,OUT019,84.81986
NCN19,OUT045,3175.1472
FDQ28,OUT019,365.6015
FDO13,OUT018,2280.1096
FDK48,OUT013,1251.1543
FDU07,OUT018,2155.8083
FDW20,OUT046,2057.0598
FDV12,OUT010,322.88992
FDH24,OUT013,2585.1262
FDV59,OUT049,3498.6526
FDK57,OUT045,1984.6891
FDL16,OUT027,1224.7839
NCQ17,OUT046,2467.3027
FDJ15,OUT018,2875.3435
FDX24,OUT049,1530.9514
FDT47,OUT046,1546.5797
FDT10,OUT049,1019.8217
FDZ37,OUT018,1193.6104
FDW43,OUT027,5988.13
DRN36,OUT017,1565.9573
FDJ14,OUT045,1267.9489
FDA32,OUT013,3513.1592
FDJ38,OUT019,524.9929
FDQ57,OUT017,2503.5664
NCQ41,OUT019,552.7518
FDG56,OUT049,1019.8217
DRC13,OUT027,3279.8137
FDV55,OUT035,2486.6807
FDQ49,OUT045,2585.1262
FDE29,OUT010,166.62491
FDR03,OUT013,3543.1262
FDD45,OUT049,1530.9514
FDN38,OUT010,684.1265
FDT56,OUT046,920.2905
FDT48,OUT045,3227.6028
FDU03,OUT049,2914.5593
FDC56,OUT010,376.06674
NCO43,OUT027,2498.81
FDQ27,OUT017,1699.5945
FDR03,OUT046,3543.1262
DRH23,OUT010,159.10797
FDG22,OUT045,688.6511
NCJ42,OUT013,1680.2169
FDR24,OUT046,1417.3224
FDW60,OUT035,2856.9775
FDJ08,OUT013,3147.3884
DRL59,OUT018,740.4726
FDG60,OUT010,539.3917
FDW27,OUT017,2479.4312
FDX14,OUT018,1065.3392
FDC20,OUT013,903.3859
NCS29,OUT018,3665.5405
FDJ56,OUT046,1599.6864
FDB20,OUT019,303.5354
FDL28,OUT027,6060.0107
FDW01,OUT018,2155.8083
FDL03,OUT046,3081.5266
FDX22,OUT049,3556.3784
FDJ21,OUT035,2503.5664
FDR31,OUT045,2471.7593
FDG21,OUT035,2486.6807
FDS22,OUT027,1084.0374
FDK08,OUT035,1619.064
FDE17,OUT018,2142.7502
NCN30,OUT017,1565.9573
FDT50,OUT046,1533.6481
NCX42,OUT049,2584.676
FDJ12,OUT035,3582.7327
NCA18,OUT027,2992.9353
FDP23,OUT019,558.8168
FDX12,OUT013,3851.907
FDN40,OUT018,2155.8083
FDV48,OUT035,1278.4478
NCY54,OUT013,2891.83
FDL16,OUT010,130.74683
FDR45,OUT018,3501.4783
FDJ52,OUT046,2623.8193
DRG01,OUT017,1278.4478
FDP52,OUT013,3754.968
FDU58,OUT017,3170.39
FDL02,OUT045,1675.7606
FDG28,OUT013,3904.7107
FDA19,OUT035,2072.61
FDW46,OUT027,2096.5244
NCD43,OUT049,1693.4691
DRG39,OUT013,823.02844
NCF55,OUT049,701.90326
FDJ07,OUT046,1901.2727
FDE08,OUT046,2471.7593
FDP56,OUT019,130.74683
FDT45,OUT045,915.25604
FDF17,OUT018,2847.5847
FDX44,OUT046,1365.531
FDM28,OUT027,4694.179
FDI36,OUT049,3160.6406
FDS07,OUT045,1884.3871
FDD36,OUT045,1901.2727
FDW11,OUT046,1005.9914
FDN40,OUT049,2452.2947
NCQ18,OUT049,1555.3756
NCQ54,OUT017,2774.2505
NCS42,OUT045,1417.3224
DRH39,OUT010,303.58823
FDC09,OUT027,2712.1082
FDT08,OUT010,365.6015
FDC08,OUT035,3773.2947
FDT20,OUT017,708.02875
FDS35,OUT035,1085.1727
FDX58,OUT018,2847.5847
FDW58,OUT046,1680.2169
DRD27,OUT046,1595.6674
FDH32,OUT019,342.32907
FDS26,OUT035,4151.9316
FDQ31,OUT046,1361.0747
FDP11,OUT018,3130.505
FDD58,OUT017,1619.064
FDM33,OUT045,3485.4004
FDZ16,OUT049,3223.6453
NCS29,OUT010,780.1485
NCM18,OUT019,166.62491
FDP11,OUT049,3498.6526
NCC42,OUT017,2166.9666
DRM23,OUT046,2891.83
NCN55,OUT027,6067.2935
FDK46,OUT013,4138.226
FDR01,OUT046,3147.3884
NCA05,OUT045,2471.1304
NCP43,OUT017,2933.7942
FDR12,OUT010,389.81592
FDQ01,OUT013,3812.1938
FDM13,OUT046,2061.1892
FDQ19,OUT017,3993.2078
FDK56,OUT019,524.9929
NCX06,OUT010,615.7563
FDO56,OUT027,3051.942
FDU45,OUT045,1846.9181
FDI16,OUT019,159.10797
FDL32,OUT046,1884.3871
FDA07,OUT046,2070.118
FDA14,OUT045,2458.8274
FDV46,OUT027,3367.9775
NCO07,OUT035,3552.7656
NCP41,OUT046,1680.2169
FDY60,OUT018,1848.5236
FDN38,OUT017,4109.276
FDO15,OUT046,1183.631
FDT60,OUT013,2053.2322
FDA55,OUT035,3833.8132
FDE02,OUT010,322.32724
DRJ39,OUT049,3678.5925
FDV34,OUT035,1203.0085
FDS20,OUT027,5158.171
FDF02,OUT027,2653.1016
FDW40,OUT017,2162.51
NCB43,OUT046,3053.7678
FDR58,OUT017,1441.1562
DRJ59,OUT035,722.94104
NCD30,OUT017,1623.5203
FDE14,OUT017,1574.8359
FDC28,OUT018,1455.3253
FDU16,OUT018,1170.3622
NCD19,OUT035,939.08997
FDU21,OUT046,689.2293
FDV59,OUT027,5507.155
FDU03,OUT045,3081.5266
FDC33,OUT010,606.76324
NCR42,OUT035,708.02875
DRH59,OUT035,1264.0168
NCM31,OUT035,2155.2605
FDS50,OUT035,3833.8132
FDP39,OUT046,913.14435
FDQ55,OUT013,1901.2727
FDV36,OUT019,344.94986
FDI05,OUT027,2228.4773
FDS45,OUT027,2574.8843
FDA39,OUT045,703.5634
FDC37,OUT010,322.88992
FDJ60,OUT027,4139.501
DRQ35,OUT046,2057.6887
NCJ06,OUT046,1988.5167
NCY42,OUT018,2148.5588
DRM37,OUT049,3188.3994
FDR14,OUT045,839.93304
FDE51,OUT049,698.2137
FDT33,OUT017,2774.2505
FDR08,OUT013,1846.9181
FDE36,OUT010,447.81796
FDL22,OUT019,313.44858
FDR44,OUT013,2127.5647
FDI56,OUT019,313.44858
FDE47,OUT010,340.49356
FDV27,OUT010,313.44858
FDV10,OUT049,717.39374
FDC40,OUT045,1246.1385
NCX41,OUT013,3449.5056
NCQ38,OUT027,2657.558
FDV12,OUT027,2653.1016
FDE52,OUT017,1376.4332
FDG20,OUT027,4690.538
FDV16,OUT027,1069.7031
FDI32,OUT017,1903.7646
FDJ32,OUT049,1019.2435
FDN39,OUT018,2439.7046
FDY34,OUT017,2774.2505
FDC14,OUT035,722.94104
FDA55,OUT017,3833.8132
FDZ50,OUT010,524.9929
DRG13,OUT049,2637.0715
FDP01,OUT013,2387.8691
NCG54,OUT017,2911.208
FDM13,OUT045,2061.1892
NCO18,OUT027,4614.2417
NCW41,OUT013,2484.1885
FDM52,OUT027,3841.217
NCF55,OUT035,708.02875
FDT09,OUT046,2144.4504
NCM19,OUT035,1793.297
FDW12,OUT018,2172.694
FDP15,OUT019,854.5663
FDK36,OUT045,815.43964
FDZ25,OUT035,2943.4233
NCW06,OUT049,3160.6406
FDW60,OUT046,2903.207
DRC49,OUT013,2467.3027
NCT17,OUT035,3194.5251
NCN06,OUT018,2299.8782
FDC45,OUT013,2891.83
DRJ47,OUT019,433.2721
NCF06,OUT045,3751.6216
FDE21,OUT010,392.95236
DRG27,OUT013,682.2212
FDW40,OUT049,2156.3843
NCO53,OUT046,3147.3884
FDE23,OUT049,729.9149
FDQ16,OUT046,1680.2169
FDS26,OUT045,4043.977
FDZ13,OUT010,139.6255
FDS14,OUT049,2476.5361
FDC10,OUT045,1884.3871
FDY16,OUT049,3094.7788
FDJ20,OUT035,2059.5518
FDV43,OUT035,723.5192
FDZ32,OUT027,2712.1082
FDR23,OUT046,2891.83
FDN24,OUT035,932.522
FDE34,OUT027,5134.772
FDU31,OUT013,3513.1592
FDW33,OUT018,1475.094
FDU26,OUT046,1880.368
FDE20,OUT027,4233.8086
NCW05,OUT035,1695.1382
FDB22,OUT018,2172.694
FDO56,OUT046,1888.8434
FDA19,OUT027,3405.6418
DRI39,OUT045,911.8152
FDH52,OUT018,833.8978
FDZ50,OUT035,3166.7664
NCN42,OUT035,2490.5083
FDB53,OUT013,2467.3027
DRG11,OUT017,1695.1382
DRK11,OUT027,3841.217
FDQ60,OUT017,2072.61
FDT36,OUT017,708.60693
DRG25,OUT018,2875.3435
DRJ23,OUT046,3081.5266
FDG05,OUT035,2610.982
NCK06,OUT018,1762.4546
FDU52,OUT017,2486.6807
FDW07,OUT018,1200.0441
NCM17,OUT045,721.69727
FDA22,OUT045,2722.6572
NCA41,OUT018,2938.3481
FDF38,OUT035,722.94104
FDH52,OUT046,1005.9914
FDY58,OUT019,591.54065
FDZ16,OUT045,3210.393
NCM18,OUT017,1025.9471
FDA22,OUT018,2447.4324
NCJ43,OUT035,2856.9775
FDI34,OUT027,6060.0107
FDG56,OUT046,1006.5696
FDS34,OUT046,1884.3871
DRC01,OUT035,834.81726
FDQ04,OUT035,723.5192
FDK04,OUT035,934.63367
FDT51,OUT049,1787.1716
FDV26,OUT017,3141.4937
FDS04,OUT049,2156.3843
FDW43,OUT018,3406.4604
FDQ28,OUT010,365.6015
NCK06,OUT017,2065.3606
FDS23,OUT018,1863.8053
FDZ36,OUT019,583.006
FDE56,OUT018,854.2447
FDW10,OUT027,4756.082
NCN14,OUT045,3053.7678
NCQ18,OUT045,1542.1234
FDW08,OUT017,1699.5945
FDU43,OUT035,3893.4766
FDR33,OUT010,327.34622
FDM24,OUT010,365.6015
NCZ05,OUT046,1675.7606
NCV41,OUT035,1866.2957
FDV11,OUT018,2616.6052
NCY05,OUT035,703.57245
FDV44,OUT018,2875.3435
FDW32,OUT049,1364.4137
NCU18,OUT027,3401.2424
NCC43,OUT035,3994.269
FDW19,OUT013,1773.9194
FDN31,OUT035,3166.7664
FDI48,OUT045,810.98334
FDS24,OUT017,1262.6365
FDF46,OUT049,1914.5249
DRG23,OUT017,2486.6807
FDG14,OUT018,2160.265
NCY30,OUT049,2868.506
FDO28,OUT018,1762.4546
DRD24,OUT035,2179.3958
FDI33,OUT049,1435.0309
FDN32,OUT046,3238.1519
FDR16,OUT045,3485.4004
FDF26,OUT046,2471.7593
NCN29,OUT018,643.3459
FDE20,OUT045,2754.8726
FDA46,OUT046,3147.3884
FDU28,OUT045,3053.7678
FDQ48,OUT045,1604.1427
FDV36,OUT013,2057.0598
FDR14,OUT018,752.3441
FDP23,OUT017,3552.7656
FDP56,OUT013,799.1132
FDK48,OUT010,312.0636
FDR48,OUT046,2467.3027
NCY29,OUT049,933.54266
FDM22,OUT018,747.6188
DRJ01,OUT013,2591.604
FDZ43,OUT045,3925.8425
FDV03,OUT035,2486.6807
FDX11,OUT027,4900.4
NCA41,OUT027,5373.453
FDE38,OUT017,2746.4917
FDI27,OUT018,634.87054
FDN32,OUT013,3238.1519
NCN43,OUT017,2089.4958
FDB47,OUT027,5537.1216
FDV03,OUT017,2486.6807
NCN30,OUT045,1546.5797
NCV54,OUT010,340.49356
FDV07,OUT013,1773.9194
FDP07,OUT049,3080.0781
FDK48,OUT018,1011.53705
FDM15,OUT019,365.6015
FDY19,OUT027,3064.371
FDK46,OUT046,4059.1418
FDY11,OUT045,1183.631
FDH09,OUT046,881.62006
FDO08,OUT027,4165.755
FDU14,OUT013,3922.6846
FDD22,OUT027,2992.9353
FDM27,OUT017,2610.982
FDL02,OUT027,2653.1016
NCA17,OUT035,2490.5083
FDE38,OUT019,447.81796
NCG07,OUT049,3160.6406
DRC27,OUT013,3904.7107
FDA27,OUT035,4068.6663
FDW40,OUT045,2143.132
DRI11,OUT013,1901.2727
FDN50,OUT046,1526.5779
FDR12,OUT046,2924.0454
FDT34,OUT027,2653.1016
FDW11,OUT035,1025.369
NCO30,OUT027,5039.492
FDZ34,OUT017,3166.7664
FDU45,OUT017,1866.2957
NCD42,OUT035,708.02875
FDX25,OUT045,2994.9277
NCR29,OUT046,915.25604
FDX43,OUT019,397.8958
FDB04,OUT010,304.9732
FDR49,OUT027,1316.1743
FDS39,OUT018,1848.5236
FDW58,OUT045,1680.2169
FDG22,OUT019,52.930008
FDG31,OUT017,1084.5946
NCV53,OUT027,6095.0522
DRJ37,OUT035,2486.6807
FDV07,OUT035,1793.297
FDW52,OUT018,2479.6477
FDT15,OUT045,3147.3884
FDD02,OUT018,1668.4081
FDM16,OUT035,1203.0085
NCE55,OUT046,2833.976
FDB57,OUT018,3348.5635
FDQ04,OUT013,690.69653
FDQ47,OUT019,52.930008
FDY14,OUT019,762.4452
DRK37,OUT017,3166.7664
FDO25,OUT017,3554.9739
FDL57,OUT046,4096.5317
NCK29,OUT018,1789.4729
FDK46,OUT027,6070.514
NCB43,OUT010,459.85294
DRE01,OUT027,6067.2935
FDC46,OUT018,2930.358
FDQ23,OUT045,1680.2169
FDX38,OUT049,820.21643
FDG60,OUT018,3409.2559
FDW55,OUT017,3993.2078
FDP39,OUT013,794.6569
FDB20,OUT018,1073.8146
FDV21,OUT017,2072.61
FDZ02,OUT013,1530.1885
FDP19,OUT027,3317.478
FDA38,OUT035,3906.1882
FDH22,OUT045,2053.2322
DRM11,OUT045,4054.7793
FDO12,OUT027,5310.4487
FDT14,OUT049,1989.466
FDW34,OUT010,635.3944
FDG04,OUT027,5162.531
FDW59,OUT018,1184.7317
FDR33,OUT018,1459.7816
FDP32,OUT013,2045.9827
FDL13,OUT027,6060.0107
FDD22,OUT013,1884.3871
FDV40,OUT027,2095.9465
NCD55,OUT046,703.5634
FDQ20,OUT010,67.264206
FDD28,OUT045,915.25604
FDC39,OUT045,3515.3674
NCR17,OUT049,1914.5249
DRO35,OUT018,1680.8374
FDF40,OUT049,3973.964
FDR31,OUT018,2160.265
NCQ41,OUT017,3194.5251
FDP38,OUT046,824.3183
NCU54,OUT027,5495.241
FDG22,OUT018,516.5574
DRK59,OUT013,3879.1428
FDC37,OUT046,1680.2169
NCO42,OUT013,2297.0662
NCT42,OUT017,2479.4312
FDX27,OUT035,1528.6014
FDV40,OUT018,1011.53705
FDT45,OUT027,1633.204
FDS47,OUT019,313.44858
FDR45,OUT035,3972.076
FDB03,OUT045,3849.7832
FDO49,OUT035,921.7554
FDU60,OUT027,4139.501
FDB26,OUT018,684.61523
FDB46,OUT017,3525.0068
FDQ37,OUT019,768.6003
FDN03,OUT017,4052.873
NCX30,OUT045,3954.6626
FDK32,OUT019,365.6015
DRM47,OUT013,3147.3884
NCO02,OUT046,1184.2091
FDP04,OUT013,1048.8905
NCO43,OUT049,1665.2087
FDD59,OUT013,1246.698
FDQ10,OUT017,2943.4233
FDW45,OUT035,2503.5664
NCK30,OUT049,3876.6367
FDU31,OUT018,3158.2637
NCQ17,OUT019,365.6015
FDN01,OUT017,2911.208
FDZ19,OUT049,2905.0823
DRG37,OUT017,2503.5664
FDE32,OUT045,688.6511
FDO34,OUT049,2768.1248
FDM04,OUT019,130.16872
FDZ25,OUT049,2937.2976
FDU08,OUT049,1617.3949
NCW30,OUT045,3751.6216
NCM18,OUT013,985.2087
FDS22,OUT035,722.94104
NCH18,OUT017,3901.6929
FDC23,OUT013,2914.4163
FDY46,OUT013,3053.7678
NCU06,OUT046,3899.68
FDX57,OUT045,1546.5797
FDX36,OUT027,5730.0044
FDL16,OUT045,816.0178
FDT16,OUT010,803.93427
FDN16,OUT018,1455.3253
FDC03,OUT046,3147.3884
DRF60,OUT013,3904.7107
FDS27,OUT027,5310.4487
FDP33,OUT010,656.23926
FDJ36,OUT018,1475.094
NCR42,OUT013,680.24054
FDV14,OUT017,1376.4332
NCP42,OUT035,3194.5251
FDB50,OUT027,2237.356
NCC30,OUT027,4694.898
FDA23,OUT018,1459.7816
FDW16,OUT017,1441.1562
FDQ52,OUT010,747.1185
FDB58,OUT049,2497.4407
NCP29,OUT049,1079.0474
NCM05,OUT045,4059.1418
FDO25,OUT013,3515.3674
NCM54,OUT046,2070.118
NCL54,OUT046,2924.0454
FDL39,OUT010,497.8644
FDF53,OUT018,2636.8435
NCQ42,OUT035,2076.4377
FDF58,OUT013,989.665
FDZ04,OUT035,1084.5946
FDE26,OUT019,359.52118
FDS60,OUT017,2703.5808
FDV58,OUT017,2902.0947
FDM04,OUT045,847.8302
FDE08,OUT035,2491.1372
NCB43,OUT049,3067.02
FDU11,OUT010,340.49356
FDF22,OUT019,558.8168
FDE24,OUT013,2143.132
DRJ49,OUT046,2144.4504
NCQ53,OUT035,4009.5127
NCL41,OUT013,680.24054
FDR22,OUT013,1773.9194
FDH04,OUT035,1537.0768
DRH15,OUT045,695.66626
FDY40,OUT049,828.6918
NCI17,OUT035,1561.501
NCC18,OUT013,2885.3523
FDY28,OUT027,5537.1216
FDB45,OUT027,2765.1936
NCL30,OUT018,1774.1605
FDM10,OUT017,3499.7341
FDH22,OUT027,3262.928
NCZ53,OUT017,3194.5251
NCI18,OUT013,3653.427
FDH14,OUT027,3405.699
FDR36,OUT027,1084.6155
FDW01,OUT045,2467.3027
FDK02,OUT027,3088.985
FDJ02,OUT018,2172.694
FDU55,OUT013,4279.407
NCV18,OUT027,2334.938
FDH14,OUT018,1848.4929
FDZ37,OUT045,1430.6573
FDX49,OUT049,3791.8281
NCD43,OUT046,1680.2169
FDZ07,OUT013,985.2087
FDK43,OUT035,2089.4958
FDR32,OUT018,3403.9744
FDT39,OUT013,2460.0532
NCV54,OUT017,2020.9523
FDF38,OUT018,531.46967
FDV60,OUT046,3053.7678
FDH44,OUT027,3882.709
FDS21,OUT046,1005.9914
NCL41,OUT045,688.6511
FDM46,OUT017,1532.6205
FDU27,OUT045,816.0178
NCJ54,OUT017,3876.2817
DRG51,OUT018,2479.6477
NCA29,OUT019,394.27222
FDR47,OUT045,3092.461
NCL19,OUT027,3418.1282
DRG01,OUT049,1262.3478
FDG10,OUT046,919.71234
NCV05,OUT049,2497.4407
NCH18,OUT019,592.7701
FDV14,OUT018,1176.2563
DRJ23,OUT035,3169.2524
DRJ11,OUT046,3147.3884
FDZ03,OUT017,3166.7664
FDI27,OUT010,122.27149
FDJ14,OUT018,1087.1495
FDU32,OUT017,2089.4958
FDD47,OUT027,4659.3857
DRF36,OUT035,3194.5251
FDM21,OUT046,4002.9111
FDV10,OUT018,532.04785
FDH60,OUT018,2822.312
FDX47,OUT010,365.6015
FDT19,OUT019,443.48447
FDO11,OUT045,4013.2666
FDH24,OUT027,4185.967
FDL02,OUT018,1475.094
FDB02,OUT049,2874.987
FDA43,OUT046,3147.3884
FDG52,OUT045,816.0178
DRC12,OUT013,3120.2197
FDY37,OUT018,1848.5236
NCU18,OUT045,2143.132
FDU09,OUT035,939.66815
DRJ25,OUT027,1307.2957
DRE12,OUT018,1663.9518
DRL47,OUT017,2076.4377
DRK01,OUT046,1542.1234
FDC22,OUT019,524.9929
FDG44,OUT013,891.78345
FDW04,OUT035,2146.9426
FDK09,OUT049,3861.8408
NCN43,OUT035,2089.4958
FDG04,OUT049,3188.3994
FDH32,OUT010,313.44858
DRI47,OUT017,2503.5664
DRE15,OUT013,1224.2937
FDY11,OUT035,1203.0085
FDO60,OUT049,734.3712
FDQ20,OUT018,531.46967
FDO57,OUT027,4225.997
FDT14,OUT019,375.21216
FDA57,OUT049,716.81555
DRN35,OUT017,708.60693
FDJ03,OUT046,807.5425
FDX28,OUT017,1695.1382
DRE25,OUT045,1417.3224
FDR09,OUT046,4002.9111
FDB23,OUT035,3868.1113
FDO08,OUT045,2591.604
FDQ23,OUT049,1693.4691
FDW04,OUT013,2127.5647
DRK13,OUT010,579.0044
NCL17,OUT027,3401.2424
FDY21,OUT035,3166.7664
FDJ38,OUT027,5162.531
FDA37,OUT019,340.49356
FDV43,OUT013,708.2522
FDL36,OUT046,1417.3224
FDD53,OUT045,703.5634
FDZ19,OUT010,385.63043
FDV21,OUT045,2053.2322
NCL54,OUT018,2648.8206
DRI47,OUT027,3841.217
DRG03,OUT049,2472.0796
FDG21,OUT013,2505.5488
FDW03,OUT018,1459.7816
NCI55,OUT046,2057.0598
DRC36,OUT019,443.48447
FDH22,OUT017,2072.61
FDV20,OUT045,2040.174
NCU41,OUT027,5159.6514
FDN46,OUT027,2653.1016
FDK50,OUT045,2623.8193
NCA05,OUT027,3950.4937
DRH01,OUT018,2636.3738
FDT08,OUT018,2160.265
FDM08,OUT018,3346.0774
FDZ07,OUT035,1025.9471
FDS22,OUT017,834.81726
FDV35,OUT027,3811.2732
FDI28,OUT010,307.9917
FDW58,OUT027,2779.8928
FDT52,OUT045,3904.7107
FDY34,OUT046,2623.8193
FDR10,OUT046,2623.8193
FDK57,OUT017,2072.61
FDR02,OUT027,2649.0828
FDX49,OUT046,3837.3904
FDQ20,OUT046,703.5634
DRK23,OUT045,4069.6692
NCW06,OUT046,3147.3884
FDR31,OUT017,2491.1372
NCE43,OUT013,2722.6572
DRO59,OUT027,2228.4773
FDN09,OUT049,3945.7217
FDR11,OUT046,2591.604
FDO57,OUT013,2552.911
NCX18,OUT017,3194.5251
FDB05,OUT018,3596.9255
FDQ08,OUT018,833.8978
NCG43,OUT035,1532.6205
FDJ56,OUT013,1675.7606
FDA13,OUT010,52.930008
FDO56,OUT017,1908.221
FDB37,OUT018,3476.2056
FDZ02,OUT018,1357.305
FDQ24,OUT046,4069.6692
FDM16,OUT013,1167.3044
FDU35,OUT049,1612.9386
FDT35,OUT035,2734.3074
NCX30,OUT049,3959.769
FDG04,OUT017,3194.5251
FDI12,OUT035,1380.4523
FDE35,OUT035,1025.369
NCP14,OUT027,2653.1016
NCY53,OUT045,1769.4631
FDP49,OUT017,929.47974
FDQ04,OUT017,723.5192
FDM39,OUT035,2918.9614
FDO58,OUT019,399.74905
FDC56,OUT017,2004.0667
NCQ54,OUT046,2754.8726
FDV10,OUT027,1084.6155
NCK17,OUT046,703.5634
NCF55,OUT027,1069.125
FDV33,OUT013,4123.7925
NCH29,OUT019,342.32907
FDA37,OUT027,3262.928
FDH46,OUT018,1459.7816
FDS25,OUT035,1788.8407
FDH04,OUT027,2408.7236
FDX52,OUT046,3175.1472
NCD42,OUT017,708.02875
FDW47,OUT017,2077.0667
FDL25,OUT027,2518.2598
NCJ06,OUT010,340.49356
FDY09,OUT013,2924.0454
FDS40,OUT046,688.6511
FDH41,OUT017,3525.0068
FDG38,OUT035,1389.3309
FDU03,OUT027,4777.3613
FDV20,OUT046,2040.174
DRB13,OUT045,3151.012
NCQ30,OUT013,2001.5747
NCH06,OUT013,3862.0864
FDU50,OUT018,1618.0074
NCO42,OUT019,181.74142
FDW09,OUT018,1078.2709
FDH04,OUT013,1413.8628
FDC21,OUT045,1680.2169
FDL21,OUT049,716.81555
FDM46,OUT010,313.44858
FDT22,OUT019,166.62491
FDB28,OUT035,3166.7664
FDI12,OUT018,1256.2917
FDA28,OUT045,2057.6887
FDF59,OUT013,2053.2322
FDM45,OUT027,3262.928
FDQ56,OUT017,1370.5391
FDR46,OUT049,2480.555
FDT01,OUT013,3485.4004
FDD16,OUT027,2146.0356
NCU30,OUT010,409.96143
FDM40,OUT010,316.5711
FDI56,OUT035,1532.6205
NCS30,OUT013,2053.2322
FDU08,OUT017,1623.5203
FDX51,OUT027,5310.4487
FDA43,OUT045,3147.3884
FDX59,OUT010,52.930008
FDC37,OUT018,1459.7816
FDP58,OUT013,3485.4004
NCY42,OUT035,2155.2605
FDF21,OUT018,2847.5847
FDU10,OUT027,1069.125
DRL47,OUT018,1773.5319
FDA58,OUT018,3462.2874
FDJ22,OUT049,3067.02
FDK50,OUT046,2623.8193
FDO38,OUT035,1282.8701
DRF60,OUT035,3944.3171
NCZ42,OUT019,620.3771
FDD35,OUT049,1914.5249
FDL25,OUT045,1503.0544
FDJ16,OUT013,898.9296
DRK59,OUT049,3892.395
FDI50,OUT046,3876.3474
NCB19,OUT045,1361.0747
DRI37,OUT035,1025.9471
FDA14,OUT027,3815.856
FDC08,OUT018,3398.4702
FDS45,OUT046,1680.2169
FDI21,OUT049,1045.7526
DRJ47,OUT035,2907.9368
DRE37,OUT027,5134.772
FDT55,OUT018,2284.5662
NCG42,OUT027,3354.9194
FDA31,OUT049,2905.0823
NCW42,OUT046,3666.485
FDF50,OUT017,3166.7664
FDK56,OUT049,3160.6406
FDX10,OUT035,708.60693
NCK07,OUT027,4146.8125
FDZ49,OUT017,3770.8086
FDR33,OUT013,1680.2169
FDO44,OUT018,1553.4841
FDA20,OUT046,3147.3884
NCL30,OUT045,2057.6887
FDI05,OUT019,246.59898
FDQ12,OUT018,3431.7332
FDH47,OUT017,1565.9573
FDH34,OUT018,2875.3435
FDF29,OUT046,2144.4504
FDG40,OUT018,516.5574
NCE18,OUT017,3994.269
FDP21,OUT010,524.9929
FDY50,OUT013,1400.9312
FDB36,OUT049,2105.3071
NCZ29,OUT049,2066.4844
FDU20,OUT018,1680.8374
FDO56,OUT013,1888.8434
FDW31,OUT049,3160.6406
DRH59,OUT013,1162.8481
NCB30,OUT017,3194.5251
FDK43,OUT027,3279.8137
FDW43,OUT045,3782.7268
NCL19,OUT017,2179.3958
FDJ27,OUT046,1599.6864
FDC45,OUT046,2722.6572
FDY40,OUT035,867.786
NCM41,OUT035,1537.0768
NCK18,OUT019,480.0331
FDP37,OUT049,2130.6287
FDA27,OUT027,6038.6304
NCX30,OUT035,3929.4517
FDR09,OUT017,4110.8657
FDG08,OUT027,4682.7847
NCU30,OUT013,2599.684
FDB16,OUT017,1376.4332
FDM16,OUT017,1203.0085
FDC48,OUT013,1251.1543
NCF18,OUT046,3053.7678
FDU46,OUT018,1184.7317
FDH41,OUT018,3130.505
NCN42,OUT010,368.23444
FDU49,OUT046,1374.4097
FDB20,OUT027,2287.484
FDG50,OUT019,326.78354
FDW20,OUT045,2057.0598
NCO55,OUT049,1689.0128
FDX48,OUT046,2484.1885
FDU48,OUT046,2114.5066
FDR48,OUT019,365.6015
FDK27,OUT013,2070.118
FDT35,OUT013,2683.964
FDN12,OUT049,1782.7153
NCE31,OUT019,52.930008
FDL21,OUT017,722.94104
FDV56,OUT017,1699.5945
FDR16,OUT017,3525.0068
NCP41,OUT049,1693.4691
FDJ27,OUT013,1675.7606
FDA07,OUT017,2089.4958
FDK55,OUT049,1435.0309
FDM33,OUT049,3744.4543
FDY46,OUT046,3053.7678
FDD36,OUT046,1901.2727
FDB12,OUT027,2653.1016
FDF28,OUT019,340.49356
NCE07,OUT019,376.4068
FDW50,OUT027,4142.356
NCW18,OUT017,3906.836
NCJ17,OUT019,313.44858
DRZ24,OUT010,383.68753
FDS07,OUT035,1920.6503
NCW05,OUT010,322.88992
FDZ22,OUT018,1174.8185
FDK02,OUT046,1901.2727
FDZ45,OUT027,5310.4487
FDL25,OUT046,1407.1339
FDS08,OUT045,2833.976
NCZ42,OUT027,6106.41
FDX57,OUT035,1565.9573
FDF21,OUT046,3147.3884
FDJ56,OUT018,1381.0928
FDX10,OUT013,675.78424
DRG48,OUT035,2479.4312
DRN37,OUT046,2722.6572
NCY41,OUT018,517.13556
FDN28,OUT045,1680.2169
FDE34,OUT045,2994.9277
FDR10,OUT045,2623.8193
FDC32,OUT017,1532.6205
DRG13,OUT046,2623.8193
FDP59,OUT049,1514.9493
NCT53,OUT010,447.81796
FDL57,OUT027,6153.78
FDN32,OUT010,615.7563
FDK09,OUT018,3423.743
FDA52,OUT010,451.23773
FDC57,OUT049,3067.02
FDI09,OUT035,3919.0444
NCB07,OUT046,3053.7678
FDP26,OUT035,1686.6628
FDP40,OUT027,2916.7192
FDL15,OUT013,2471.7593
FDV07,OUT046,1846.9181
FDS03,OUT017,1085.1727
FDE50,OUT049,3094.7788
FDQ15,OUT017,1273.9915
