Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDM21,OUT018,2535.615
FDX56,OUT035,2691.779
FDF10,OUT017,2313.5593
FDT32,OUT045,2419.281
FDM51,OUT018,1982.4208
NCR50,OUT018,2287.5623
FDI19,OUT049,2694.6487
FDX21,OUT017,2001.6244
FDR31,OUT035,2313.5593
FDY02,OUT013,2711.104
NCA29,OUT045,2401.8196
NCX17,OUT046,2668.2812
FDM12,OUT045,2419.281
FDI53,OUT027,2736.0422
NCU30,OUT049,2309.3196
FDC56,OUT027,2482.1548
FDK27,OUT018,2083.5413
NCK18,OUT017,2326.137
FDB52,OUT019,1696.6409
DRG25,OUT027,3062.411
FDZ13,OUT049,1757.5144
FDB57,OUT019,1699.4836
FDR40,OUT046,1972.4767
NCO14,OUT019,1557.491
NCN19,OUT045,2419.281
FDQ28,OUT019,1632.5215
FDO13,OUT018,2287.5623
FDK48,OUT013,1908.7754
FDU07,OUT018,2287.5623
FDW20,OUT046,2108.553
FDV12,OUT010,1593.8838
FDH24,OUT013,2309.3196
FDV59,OUT049,2681.6633
FDK57,OUT045,2108.553
FDL16,OUT027,1867.3895
NCQ17,OUT046,2308.0557
FDJ15,OUT018,2394.3267
FDX24,OUT049,2003.7731
FDT47,OUT046,2001.6244
FDT10,OUT049,1835.9692
FDZ37,OUT018,1982.4208
FDW43,OUT027,3346.5146
DRN36,OUT017,2001.6244
FDJ14,OUT045,1933.4371
FDA32,OUT013,2681.6633
FDJ38,OUT019,1671.9286
FDQ57,OUT017,2313.5593
NCQ41,OUT019,1689.8658
FDG56,OUT049,1835.9692
DRC13,OUT027,2461.1912
FDV55,OUT035,2313.5593
FDQ49,OUT045,2313.5593
FDE29,OUT010,1576.0557
FDR03,OUT013,2681.6633
FDD45,OUT049,2003.7731
FDN38,OUT010,1699.2024
FDT56,OUT046,1787.6241
FDT48,OUT045,2419.281
FDU03,OUT049,2422.3403
FDC56,OUT010,1606.3806
NCO43,OUT027,2290.5352
FDQ27,OUT017,2001.6244
FDR03,OUT046,2691.779
DRH23,OUT010,1581.3552
FDG22,OUT045,1745.7838
NCJ42,OUT013,2003.7731
FDR24,OUT046,1990.6173
FDW60,OUT035,2401.8196
FDJ08,OUT013,2422.3403
DRL59,OUT018,1770.1189
FDG60,OUT010,1694.5806
FDW27,OUT017,2313.5593
FDX14,OUT018,1896.7386
FDC20,OUT013,1786.2446
NCS29,OUT018,2535.615
FDJ56,OUT046,2001.6244
FDB20,OUT019,1582.034
FDL28,OUT027,3336.0015
FDW01,OUT018,2287.5623
FDL03,OUT046,2419.281
FDX22,OUT049,2681.6633
FDJ21,OUT035,2313.5593
FDR31,OUT045,2313.5593
FDG21,OUT035,2324.7747
FDS22,OUT027,1852.7181
FDK08,OUT035,2001.6244
FDE17,OUT018,2287.5623
NCN30,OUT017,2001.6244
FDT50,OUT046,2001.6244
NCX42,OUT049,2309.3196
FDJ12,OUT035,2691.779
NCA18,OUT027,2467.8232
FDP23,OUT019,1677.6582
FDX12,OUT013,2694.6487
FDN40,OUT018,2287.5623
FDV48,OUT035,1908.0062
NCY54,OUT013,2397.5798
FDL16,OUT010,1557.9884
FDR45,OUT018,2523.6343
FDJ52,OUT046,2313.5593
DRG01,OUT017,1908.0062
FDP52,OUT013,2694.6487
FDU58,OUT017,2419.281
FDL02,OUT045,2001.6244
FDG28,OUT013,2694.6487
FDA19,OUT035,2108.553
FDW46,OUT027,2056.9294
NCD43,OUT049,2003.7731
DRG39,OUT013,1757.5144
NCF55,OUT049,1744.4043
FDJ07,OUT046,2108.553
FDE08,OUT046,2313.5593
FDP56,OUT019,1562.1359
FDT45,OUT045,1787.6241
FDF17,OUT018,2403.9595
FDX44,OUT046,1990.6173
FDM28,OUT027,3054.7605
FDI36,OUT049,2422.3403
FDS07,OUT045,2108.553
FDD36,OUT045,2108.553
FDW11,OUT046,1837.3488
FDN40,OUT049,2309.3196
NCQ18,OUT049,2003.7731
NCQ54,OUT017,2326.137
NCS42,OUT045,2001.6244
DRH39,OUT010,1576.8392
FDC09,OUT027,2290.7197
FDT08,OUT010,1631.7573
FDC08,OUT035,2691.779
FDT20,OUT017,1745.7838
FDS35,OUT035,1837.3488
FDX58,OUT018,2394.3267
FDW58,OUT046,2001.6244
DRD27,OUT046,2001.6244
FDH32,OUT019,1601.6774
FDS26,OUT035,2708.2344
FDQ31,OUT046,1990.6173
FDP11,OUT018,2521.0876
FDD58,OUT017,2001.6244
FDM33,OUT045,2691.779
FDZ16,OUT049,2422.3403
NCS29,OUT010,1697.3325
NCM18,OUT019,1576.75
FDP11,OUT049,2681.6633
NCC42,OUT017,2124.402
DRM23,OUT046,2401.8196
NCN55,OUT027,3328.0608
FDK46,OUT013,2711.104
FDR01,OUT046,2419.281
NCA05,OUT045,2303.2366
NCP43,OUT017,2413.61
FDR12,OUT010,1641.7625
FDQ01,OUT013,2711.104
FDM13,OUT046,2108.553
FDQ19,OUT017,2691.779
FDK56,OUT019,1685.4719
NCX06,OUT010,1672.1927
FDO56,OUT027,2482.1548
FDU45,OUT045,2043.0468
FDI16,OUT019,1575.6775
FDL32,OUT046,2108.553
FDA07,OUT046,2108.553
FDA14,OUT045,2313.5593
FDV46,OUT027,2496.7783
NCO07,OUT035,2691.779
NCP41,OUT046,2000.8445
FDY60,OUT018,2083.5413
FDN38,OUT017,2708.2344
FDO15,OUT046,1837.3488
FDT60,OUT013,2104.8938
FDA55,OUT035,2691.779
FDE02,OUT010,1588.8022
DRJ39,OUT049,2694.6487
FDV34,OUT035,1837.3488
FDS20,OUT027,3054.7605
FDF02,OUT027,2307.0823
FDW40,OUT017,2115.7722
NCB43,OUT046,2419.281
FDR58,OUT017,2001.6244
DRJ59,OUT035,1745.7838
NCD30,OUT017,2001.6244
FDE14,OUT017,2001.6244
FDC28,OUT018,1982.4208
FDU16,OUT018,1956.3463
NCD19,OUT035,1787.6241
FDU21,OUT046,1745.7838
FDV59,OUT027,3194.203
FDU03,OUT045,2419.281
FDC33,OUT010,1687.7512
NCR42,OUT035,1745.7838
DRH59,OUT035,1856.4923
NCM31,OUT035,2108.553
FDS50,OUT035,2691.779
FDP39,OUT046,1787.6241
FDQ55,OUT013,2104.8938
FDV36,OUT019,1611.8192
FDI05,OUT027,2197.1936
FDS45,OUT027,2306.2825
FDA39,OUT045,1745.7838
FDC37,OUT010,1607.6324
FDJ60,OUT027,2822.6638
DRQ35,OUT046,2108.553
NCJ06,OUT046,2108.553
NCY42,OUT018,2276.29
DRM37,OUT049,2422.3403
FDR14,OUT045,1758.8939
FDE51,OUT049,1744.4043
FDT33,OUT017,2326.137
FDR08,OUT013,2039.3876
FDE36,OUT010,1653.7699
FDL22,OUT019,1603.4474
FDR44,OUT013,2104.8938
FDI56,OUT019,1593.4368
FDE47,OUT010,1607.6324
FDV27,OUT010,1582.7509
FDV10,OUT049,1744.4043
FDC40,OUT045,1908.0062
NCX41,OUT013,2676.1597
NCQ38,OUT027,2297.3486
FDV12,OUT027,2297.3486
FDE52,OUT017,1990.6173
FDG20,OUT027,2859.9385
FDV16,OUT027,1864.5009
FDI32,OUT017,2108.553
FDJ32,OUT049,1835.9692
FDN39,OUT018,2318.178
FDY34,OUT017,2338.687
FDC14,OUT035,1745.7838
FDA55,OUT017,2691.779
FDZ50,OUT010,1670.8031
DRG13,OUT049,2309.3196
FDP01,OUT013,2309.3196
NCG54,OUT017,2401.8196
FDM13,OUT045,2108.553
NCO18,OUT027,3062.411
NCW41,OUT013,2303.816
FDM52,OUT027,2791.2803
NCF55,OUT035,1745.7838
FDT09,OUT046,2108.553
NCM19,OUT035,2001.6244
FDW12,OUT018,2276.29
FDP15,OUT019,1727.3196
FDK36,OUT045,1752.0074
FDZ25,OUT035,2401.8196
NCW06,OUT049,2422.3403
FDW60,OUT046,2419.281
DRC49,OUT013,2309.3196
NCT17,OUT035,2413.7773
NCN06,OUT018,2287.5623
FDC45,OUT013,2397.5798
DRJ47,OUT019,1658.2539
NCF06,OUT045,2708.2344
FDE21,OUT010,1607.6324
DRG27,OUT013,1744.4043
FDW40,OUT049,2104.8938
NCO53,OUT046,2413.7773
FDE23,OUT049,1744.4043
FDQ16,OUT046,2001.6244
FDS26,OUT045,2708.2344
FDZ13,OUT010,1561.4506
FDS14,OUT049,2309.3196
FDC10,OUT045,2108.553
FDY16,OUT049,2422.3403
FDJ20,OUT035,2108.553
FDV43,OUT035,1745.7838
FDZ32,OUT027,2290.7197
FDR23,OUT046,2401.8196
FDN24,OUT035,1787.6241
FDE34,OUT027,3054.7605
FDU31,OUT013,2681.6633
FDW33,OUT018,1982.4208
FDU26,OUT046,2108.553
FDE20,OUT027,2857.3787
NCW05,OUT035,2000.8445
FDB22,OUT018,2287.5623
FDO56,OUT046,2108.553
FDA19,OUT027,2489.213
DRI39,OUT045,1787.6241
FDH52,OUT018,1815.511
FDZ50,OUT035,2419.281
NCN42,OUT035,2313.5593
FDB53,OUT013,2309.3196
DRG11,OUT017,2001.6244
DRK11,OUT027,2782.6182
FDQ60,OUT017,2108.553
FDT36,OUT017,1745.7838
DRG25,OUT018,2394.3267
DRJ23,OUT046,2419.281
FDG05,OUT035,2313.5593
NCK06,OUT018,2083.5413
FDU52,OUT017,2313.5593
FDW07,OUT018,1982.4208
NCM17,OUT045,1745.0039
FDA22,OUT045,2350.4314
NCA41,OUT018,2403.9595
FDF38,OUT035,1745.7838
FDH52,OUT046,1837.3488
FDY58,OUT019,1697.9813
FDZ16,OUT045,2419.281
NCM18,OUT017,1837.3488
FDA22,OUT018,2306.4336
NCJ43,OUT035,2401.8196
FDI34,OUT027,3336.0015
FDG56,OUT046,1837.3488
FDS34,OUT046,2108.553
DRC01,OUT035,1752.0074
FDQ04,OUT035,1745.7838
FDK04,OUT035,1787.6241
FDT51,OUT049,2003.7731
FDV26,OUT017,2419.281
FDS04,OUT049,2104.8938
FDW43,OUT018,2523.6343
FDQ28,OUT010,1634.2539
NCK06,OUT017,2108.553
FDS23,OUT018,2083.5413
FDZ36,OUT019,1687.9814
FDE56,OUT018,1815.511
FDW10,OUT027,2909.246
NCN14,OUT045,2419.281
NCQ18,OUT045,2001.6244
FDW08,OUT017,2001.6244
FDU43,OUT035,2691.779
FDR33,OUT010,1606.3806
FDM24,OUT010,1633.059
NCZ05,OUT046,2000.8445
NCV41,OUT035,2042.2668
FDV11,OUT018,2369.5662
NCY05,OUT035,1745.0039
FDV44,OUT018,2394.3267
FDW32,OUT049,1974.6254
NCU18,OUT027,2494.8645
NCC43,OUT035,2708.2344
FDW19,OUT013,2003.7731
FDN31,OUT035,2419.281
FDI48,OUT045,1752.0074
FDS24,OUT017,1990.6173
FDF46,OUT049,2104.8938
DRG23,OUT017,2313.5593
FDG14,OUT018,2287.5623
NCY30,OUT049,2422.3403
FDO28,OUT018,2083.5413
DRD24,OUT035,2108.553
FDI33,OUT049,1992.766
FDN32,OUT046,2419.281
FDR16,OUT045,2691.779
FDF26,OUT046,2313.5593
NCN29,OUT018,1734.5022
FDE20,OUT045,2350.4314
FDA46,OUT046,2419.281
FDU28,OUT045,2419.281
FDQ48,OUT045,2001.6244
FDV36,OUT013,2104.8938
FDR14,OUT018,1770.1189
FDP23,OUT017,2691.779
FDP56,OUT013,1750.6279
FDK48,OUT010,1578.557
FDR48,OUT046,2313.5593
NCY29,OUT049,1785.4647
FDM22,OUT018,1770.1189
DRJ01,OUT013,2309.3196
FDZ43,OUT045,2691.779
FDV03,OUT035,2313.5593
FDX11,OUT027,3054.7605
NCA41,OUT027,3189.1519
FDE38,OUT017,2338.687
FDI27,OUT018,1734.5022
FDN32,OUT013,2422.3403
NCN43,OUT017,2108.553
FDB47,OUT027,3202.1436
FDV03,OUT017,2313.5593
NCN30,OUT045,2001.6244
NCV54,OUT010,1609.8993
FDV07,OUT013,2003.7731
FDP07,OUT049,2422.3403
FDK48,OUT018,1815.511
FDM15,OUT019,1633.906
FDY19,OUT027,2482.1548
FDK46,OUT046,2708.2344
FDY11,OUT045,1837.3488
FDH09,OUT046,1758.8939
FDO08,OUT027,2816.07
FDU14,OUT013,2711.104
FDD22,OUT027,2483.5706
FDM27,OUT017,2313.5593
FDL02,OUT027,2307.0823
NCA17,OUT035,2303.2366
FDE38,OUT019,1650.4968
NCG07,OUT049,2422.3403
DRC27,OUT013,2694.6487
FDA27,OUT035,2708.2344
FDW40,OUT045,2108.553
DRI11,OUT013,2104.8938
FDN50,OUT046,2001.6244
FDR12,OUT046,2401.8196
FDT34,OUT027,2317.1096
FDW11,OUT035,1837.3488
NCO30,OUT027,3050.7954
FDZ34,OUT017,2419.281
FDU45,OUT017,2043.0468
NCD42,OUT035,1745.0039
FDX25,OUT045,2419.281
NCR29,OUT046,1786.8442
FDX43,OUT019,1663.0659
FDB04,OUT010,1582.7509
FDR49,OUT027,1901.5359
FDS39,OUT018,2083.5413
FDW58,OUT045,2001.6244
FDG22,OUT019,1555.2963
FDG31,OUT017,1837.3488
NCV53,OUT027,3321.7786
DRJ37,OUT035,2313.5593
FDV07,OUT035,2001.6244
FDW52,OUT018,2300.14
FDT15,OUT045,2419.281
FDD02,OUT018,2083.5413
FDM16,OUT035,1837.3488
NCE55,OUT046,2401.8196
FDB57,OUT018,2523.6343
FDQ04,OUT013,1744.4043
FDQ47,OUT019,1554.5493
FDY14,OUT019,1695.1385
DRK37,OUT017,2419.281
FDO25,OUT017,2691.779
FDL57,OUT046,2708.2344
NCK29,OUT018,2083.5413
FDK46,OUT027,3338.9512
NCB43,OUT010,1684.2998
DRE01,OUT027,3336.0015
FDC46,OUT018,2394.3267
FDQ23,OUT045,2001.6244
FDX38,OUT049,1750.6279
FDG60,OUT018,2523.6343
FDW55,OUT017,2691.779
FDP39,OUT013,1750.6279
FDB20,OUT018,1896.7386
FDV21,OUT017,2108.553
FDZ02,OUT013,2003.7731
FDP19,OUT027,2482.1548
FDA38,OUT035,2691.779
FDH22,OUT045,2108.553
DRM11,OUT045,2708.2344
FDO12,OUT027,3178.3452
FDT14,OUT049,2104.8938
FDW34,OUT010,1692.3214
FDG04,OUT027,3062.411
FDW59,OUT018,1982.4208
FDR33,OUT018,1982.4208
FDP32,OUT013,2104.8938
FDL13,OUT027,3328.0608
FDD22,OUT013,2104.8938
FDV40,OUT027,2051.2798
NCD55,OUT046,1745.7838
FDQ20,OUT010,1554.8876
FDD28,OUT045,1787.6241
FDC39,OUT045,2691.779
NCR17,OUT049,2104.1138
DRO35,OUT018,2083.5413
FDF40,OUT049,2711.104
FDR31,OUT018,2276.29
NCQ41,OUT017,2413.7773
FDP38,OUT046,1752.0074
NCU54,OUT027,3202.1436
FDG22,OUT018,1728.2786
DRK59,OUT013,2694.6487
FDC37,OUT046,2001.6244
NCO42,OUT013,2309.3196
NCT42,OUT017,2313.5593
FDX27,OUT035,2001.6244
FDV40,OUT018,1815.511
FDT45,OUT027,2028.8358
FDS47,OUT019,1594.5834
FDR45,OUT035,2691.779
FDB03,OUT045,2691.779
FDO49,OUT035,1787.6241
FDU60,OUT027,2822.6638
FDB26,OUT018,1741.3887
FDB46,OUT017,2691.779
FDQ37,OUT019,1674.8728
FDN03,OUT017,2708.2344
NCX30,OUT045,2708.2344
FDK32,OUT019,1632.5215
DRM47,OUT013,2422.3403
NCO02,OUT046,1837.3488
FDP04,OUT013,1835.9692
NCO43,OUT049,2003.7731
FDD59,OUT013,1935.5858
FDQ10,OUT017,2401.8196
FDW45,OUT035,2313.5593
NCK30,OUT049,2711.104
FDU31,OUT018,2521.0876
NCQ17,OUT019,1633.8231
FDN01,OUT017,2401.8196
FDZ19,OUT049,2397.5798
DRG37,OUT017,2313.5593
FDE32,OUT045,1745.7838
FDO34,OUT049,2334.4473
FDM04,OUT019,1561.4219
FDZ25,OUT049,2397.5798
FDU08,OUT049,2003.7731
NCW30,OUT045,2708.2344
NCM18,OUT013,1835.9692
FDS22,OUT035,1745.7838
NCH18,OUT017,2691.779
FDC23,OUT013,2422.3403
FDY46,OUT013,2422.3403
NCU06,OUT046,2691.779
FDX57,OUT045,2001.6244
FDX36,OUT027,3254.0256
FDL16,OUT045,1752.0074
FDT16,OUT010,1699.8005
FDN16,OUT018,1982.4208
FDC03,OUT046,2419.281
DRF60,OUT013,2694.6487
FDS27,OUT027,3201.79
FDP33,OUT010,1699.5819
FDJ36,OUT018,1982.4208
NCR42,OUT013,1744.4043
FDV14,OUT017,1990.6173
NCP42,OUT035,2419.281
FDB50,OUT027,2202.9136
NCC30,OUT027,2879.5532
FDA23,OUT018,1982.4208
FDW16,OUT017,2001.6244
FDQ52,OUT010,1701.3029
FDB58,OUT049,2309.3196
NCP29,OUT049,1835.1893
NCM05,OUT045,2702.7307
FDO25,OUT013,2681.6633
NCM54,OUT046,2108.553
NCL54,OUT046,2401.8196
FDL39,OUT010,1671.9844
FDF53,OUT018,2394.3267
NCQ42,OUT035,2108.553
FDF58,OUT013,1835.9692
FDZ04,OUT035,1837.3488
FDE26,OUT019,1612.3801
FDS60,OUT017,2414.462
FDV58,OUT017,2414.462
FDM04,OUT045,1758.8939
FDE08,OUT035,2313.5593
NCB43,OUT049,2422.3403
FDU11,OUT010,1606.3806
FDF22,OUT019,1677.6582
FDE24,OUT013,2104.8938
DRJ49,OUT046,2108.553
NCQ53,OUT035,2686.2754
NCL41,OUT013,1743.6244
FDR22,OUT013,2003.7731
FDH04,OUT035,2001.6244
DRH15,OUT045,1745.7838
FDY40,OUT049,1750.6279
NCI17,OUT035,2000.8445
NCC18,OUT013,2397.5798
FDY28,OUT027,3203.3862
FDB45,OUT027,2290.7197
NCL30,OUT018,2083.5413
FDM10,OUT017,2691.779
FDH22,OUT027,2483.5706
NCZ53,OUT017,2413.7773
NCI18,OUT013,2694.6487
FDH14,OUT027,2481.031
FDR36,OUT027,1864.5009
FDW01,OUT045,2313.5593
FDK02,OUT027,2467.8232
FDJ02,OUT018,2276.29
FDU55,OUT013,2711.104
NCV18,OUT027,2301.3623
FDH14,OUT018,2083.5413
FDZ37,OUT045,1990.6173
FDX49,OUT049,2694.6487
NCD43,OUT046,2001.6244
FDZ07,OUT013,1835.9692
FDK43,OUT035,2108.553
FDR32,OUT018,2523.6343
FDT39,OUT013,2309.3196
NCV54,OUT017,2108.553
FDF38,OUT018,1728.2786
FDV60,OUT046,2419.281
FDH44,OUT027,2798.089
FDS21,OUT046,1837.3488
NCL41,OUT045,1745.0039
FDM46,OUT017,2001.6244
FDU27,OUT045,1752.0074
NCJ54,OUT017,2691.779
DRG51,OUT018,2300.14
NCA29,OUT019,1638.6494
FDR47,OUT045,2419.281
NCL19,OUT027,2481.031
DRG01,OUT049,1855.1128
FDG10,OUT046,1787.6241
NCV05,OUT049,2303.816
NCH18,OUT019,1695.3907
FDV14,OUT018,1982.4208
DRJ23,OUT035,2419.281
DRJ11,OUT046,2419.281
FDZ03,OUT017,2419.281
FDI27,OUT010,1556.6754
FDJ14,OUT018,1923.5491
FDU32,OUT017,2108.553
FDD47,OUT027,2755.0232
DRF36,OUT035,2419.281
FDM21,OUT046,2708.2344
FDV10,OUT018,1728.2786
FDH60,OUT018,2403.9595
FDX47,OUT010,1641.4136
FDT19,OUT019,1657.1047
FDO11,OUT045,2708.2344
FDH24,OUT027,2820.223
FDL02,OUT018,1982.4208
FDB02,OUT049,2397.5798
FDA43,OUT046,2419.281
FDG52,OUT045,1752.0074
DRC12,OUT013,2422.3403
FDY37,OUT018,2083.5413
NCU18,OUT045,2108.553
FDU09,OUT035,1787.6241
DRJ25,OUT027,1907.5847
DRE12,OUT018,2083.5413
DRL47,OUT017,2108.553
DRK01,OUT046,2001.6244
FDC22,OUT019,1671.9286
FDG44,OUT013,1786.2446
FDW04,OUT035,2108.553
FDK09,OUT049,2694.6487
NCN43,OUT035,2108.553
FDG04,OUT049,2422.3403
FDH32,OUT010,1588.8022
DRI47,OUT017,2313.5593
DRE15,OUT013,1855.1128
FDY11,OUT035,1837.3488
FDO60,OUT049,1744.4043
FDQ20,OUT018,1728.2786
FDO57,OUT027,2803.049
FDT14,OUT019,1614.1799
FDA57,OUT049,1744.4043
DRN35,OUT017,1745.7838
FDJ03,OUT046,1752.0074
FDX28,OUT017,2001.6244
DRE25,OUT045,2001.6244
FDR09,OUT046,2708.2344
FDB23,OUT035,2691.779
FDO08,OUT045,2313.5593
FDQ23,OUT049,2003.7731
FDW04,OUT013,2104.8938
DRK13,OUT010,1685.2614
NCL17,OUT027,2481.031
FDY21,OUT035,2419.281
FDJ38,OUT027,3041.8757
FDA37,OUT019,1611.5969
FDV43,OUT013,1744.4043
FDL36,OUT046,2001.6244
FDD53,OUT045,1745.7838
FDZ19,OUT010,1655.6971
FDV21,OUT045,2108.553
NCL54,OUT018,2369.5662
DRI47,OUT027,2798.9307
DRG03,OUT049,2309.3196
FDG21,OUT013,2320.535
FDW03,OUT018,1982.4208
NCI55,OUT046,2108.553
DRC36,OUT019,1655.7139
FDH22,OUT017,2108.553
FDV20,OUT045,2108.553
NCU41,OUT027,3189.1519
FDN46,OUT027,2317.1096
FDK50,OUT045,2313.5593
NCA05,OUT027,2798.089
DRH01,OUT018,2369.5662
FDT08,OUT018,2287.5623
FDM08,OUT018,2523.6343
FDZ07,OUT035,1837.3488
FDS22,OUT017,1752.0074
FDV35,OUT027,2792.9578
FDI28,OUT010,1577.7795
FDW58,OUT027,2313.096
FDT52,OUT045,2691.779
FDY34,OUT046,2313.5593
FDR10,OUT046,2313.5593
FDK57,OUT017,2108.553
FDR02,OUT027,2305.8452
FDX49,OUT046,2691.779
FDQ20,OUT046,1745.7838
DRK23,OUT045,2708.2344
NCW06,OUT046,2419.281
FDR31,OUT017,2313.5593
NCE43,OUT013,2346.1917
DRO59,OUT027,2197.1936
FDN09,OUT049,2694.6487
FDR11,OUT046,2313.5593
FDO57,OUT013,2309.3196
NCX18,OUT017,2419.281
FDB05,OUT018,2535.615
FDQ08,OUT018,1815.511
NCG43,OUT035,2001.6244
FDJ56,OUT013,2003.7731
FDA13,OUT010,1557.4423
FDO56,OUT017,2108.553
FDB37,OUT018,2523.6343
FDZ02,OUT018,1982.4208
FDQ24,OUT046,2708.2344
FDM16,OUT013,1835.9692
FDU35,OUT049,2003.7731
FDT35,OUT035,2350.4314
NCX30,OUT049,2694.6487
FDG04,OUT017,2419.281
FDI12,OUT035,1990.6173
FDE35,OUT035,1837.3488
NCP14,OUT027,2301.3623
NCY53,OUT045,2000.8445
FDP49,OUT017,1787.6241
FDQ04,OUT017,1745.7838
FDM39,OUT035,2419.281
FDO58,OUT019,1637.8688
FDC56,OUT017,2108.553
NCQ54,OUT046,2338.687
FDV10,OUT027,1859.2046
NCK17,OUT046,1745.0039
NCF55,OUT027,1853.7592
FDV33,OUT013,2711.104
NCH29,OUT019,1598.8507
FDA37,OUT027,2467.8232
FDH46,OUT018,1982.4208
FDS25,OUT035,2001.6244
FDH04,OUT027,2290.5352
FDX52,OUT046,2419.281
NCD42,OUT017,1745.0039
FDW47,OUT017,2108.553
FDL25,OUT027,2301.3623
NCJ06,OUT010,1607.5717
FDY09,OUT013,2397.5798
FDS40,OUT046,1745.7838
FDH41,OUT017,2691.779
FDG38,OUT035,1990.6173
FDU03,OUT027,3043.145
FDV20,OUT046,2108.553
DRB13,OUT045,2419.281
NCQ30,OUT013,2104.8938
NCH06,OUT013,2694.6487
FDU50,OUT018,2018.0354
NCO42,OUT019,1624.5253
FDW09,OUT018,1901.8533
FDH04,OUT013,1992.766
FDC21,OUT045,2001.6244
FDL21,OUT049,1744.4043
FDM46,OUT010,1589.5725
FDT22,OUT019,1576.6025
FDB28,OUT035,2419.281
FDI12,OUT018,1982.4208
FDA28,OUT045,2108.553
FDF59,OUT013,2104.8938
FDM45,OUT027,2483.5706
FDQ56,OUT017,1972.4767
FDR46,OUT049,2309.3196
FDT01,OUT013,2681.6633
FDD16,OUT027,2055.7393
NCU30,OUT010,1649.815
FDM40,OUT010,1623.1512
FDI56,OUT035,2001.6244
NCS30,OUT013,2104.8938
FDU08,OUT017,2001.6244
FDX51,OUT027,3201.79
FDA43,OUT045,2419.281
FDX59,OUT010,1554.6108
FDC37,OUT018,1982.4208
FDP58,OUT013,2681.6633
NCY42,OUT035,2108.553
FDF21,OUT018,2403.9595
FDU10,OUT027,1859.2046
DRL47,OUT018,2083.5413
FDA58,OUT018,2523.6343
FDJ22,OUT049,2422.3403
FDK50,OUT046,2313.5593
FDO38,OUT035,1908.0062
DRF60,OUT035,2691.779
NCZ42,OUT019,1697.7905
FDD35,OUT049,2104.8938
FDL25,OUT045,2001.6244
FDJ16,OUT013,1786.2446
DRK59,OUT049,2694.6487
FDI50,OUT046,2691.779
NCB19,OUT045,1990.6173
DRI37,OUT035,1837.3488
FDA14,OUT027,2783.5356
FDC08,OUT018,2523.6343
FDS45,OUT046,2001.6244
FDI21,OUT049,1835.9692
DRJ47,OUT035,2401.8196
DRE37,OUT027,3034.2253
FDT55,OUT018,2287.5623
NCG42,OUT027,2474.8813
FDA31,OUT049,2397.5798
NCW42,OUT046,2691.779
FDF50,OUT017,2419.281
FDK56,OUT049,2422.3403
FDX10,OUT035,1745.7838
NCK07,OUT027,2816.07
FDZ49,OUT017,2691.779
FDR33,OUT013,2003.7731
FDO44,OUT018,1982.4208
FDA20,OUT046,2419.281
NCL30,OUT045,2108.553
FDI05,OUT019,1577.9214
FDQ12,OUT018,2523.6343
FDH47,OUT017,2001.6244
FDH34,OUT018,2394.3267
FDF29,OUT046,2108.553
FDG40,OUT018,1728.2786
NCE18,OUT017,2708.2344
FDP21,OUT010,1671.9286
FDY50,OUT013,1992.766
FDB36,OUT049,2104.8938
NCZ29,OUT049,2120.743
FDU20,OUT018,2083.5413
FDO56,OUT013,2104.8938
FDW31,OUT049,2422.3403
DRH59,OUT013,1835.9692
NCB30,OUT017,2419.281
FDK43,OUT027,2467.8232
FDW43,OUT045,2691.779
NCL19,OUT017,2108.553
FDJ27,OUT046,2001.6244
FDC45,OUT046,2350.4314
FDY40,OUT035,1758.8939
NCM41,OUT035,2000.8445
NCK18,OUT019,1660.8196
FDP37,OUT049,2104.8938
FDA27,OUT027,3408.7175
NCX30,OUT035,2691.779
FDR09,OUT017,2708.2344
FDG08,OUT027,2839.613
NCU30,OUT013,2309.3196
FDB16,OUT017,1990.6173
FDM16,OUT017,1837.3488
FDC48,OUT013,1935.5858
NCF18,OUT046,2419.281
FDU46,OUT018,1982.4208
FDH41,OUT018,2521.0876
NCN42,OUT010,1635.1719
FDU49,OUT046,1990.6173
FDB20,OUT027,2190.5645
FDG50,OUT019,1594.8739
FDW20,OUT045,2108.553
NCO55,OUT049,2003.7731
FDX48,OUT046,2313.5593
FDU48,OUT046,2108.553
FDR48,OUT019,1631.3265
FDK27,OUT013,2104.8938
FDT35,OUT013,2321.8972
FDN12,OUT049,2003.7731
NCE31,OUT019,1555.5312
FDL21,OUT017,1745.7838
FDV56,OUT017,2001.6244
FDR16,OUT017,2691.779
NCP41,OUT049,2002.9932
FDJ27,OUT013,2003.7731
FDA07,OUT017,2108.553
FDK55,OUT049,1992.766
FDM33,OUT049,2694.6487
FDY46,OUT046,2419.281
FDD36,OUT046,2108.553
FDB12,OUT027,2301.3623
FDF28,OUT019,1612.8488
NCE07,OUT019,1613.1208
FDW50,OUT027,2815.7607
NCW18,OUT017,2691.779
NCJ17,OUT019,1594.9404
DRZ24,OUT010,1606.3806
FDS07,OUT035,2108.553
NCW05,OUT010,1611.4833
FDZ22,OUT018,1956.3463
FDK02,OUT046,2108.553
FDZ45,OUT027,3178.3452
FDL25,OUT046,2001.6244
FDS08,OUT045,2401.8196
NCZ42,OUT027,3354.4553
FDX57,OUT035,2001.6244
FDF21,OUT046,2419.281
FDJ56,OUT018,1982.4208
FDX10,OUT013,1744.4043
